"Gender","Adult","Face_Angle","Image_Color","Image_Quality","Image_Type","Context","Multiface","Race","Smile","Area"
"male",1,1,0,"fair",0,"feature",1,"white",NA,NA
"male",1,1,0,"fair",0,"ad",1,"white",1,4087
"male",1,1,0,"fair",0,"ad",1,"white",1,2862
"male",1,1,0,"good",0,"ad",1,"white",1,3328
"female",1,1,0,"good",1,"ad",0,"white",NA,196215
"male",1,0,0,"good",1,"feature",0,"white",NA,45126
"male",1,0,0,"good",1,"feature",1,"white",1,65455
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",1,109725
"male",1,0,0,"good",1,"feature",1,"white",NA,15196
"female",1,0,0,"good",1,"feature",1,"white",NA,27300
"female",1,0,0,"good",1,"feature",1,"white",NA,11160
"male",1,0,0,"fair",1,"feature",1,"white",0,8000
"male",1,0,0,"fair",1,"feature",1,"white",0,12720
"male",1,1,0,"good",1,"feature",0,"white",0,20305
"male",1,1,0,"good",1,"feature",0,"white",NA,105042
"male",1,0,0,"good",1,"feature",0,"white",0,91327
"male",1,0,0,"good",1,"feature",0,"white",NA,22168
"male",1,1,0,"good",1,"feature",0,"white",0,110330
"male",1,1,0,"good",1,"feature",1,"white",1,13335
"male",1,1,0,"good",1,"feature",1,"white",1,18081
"male",1,1,0,"good",1,"feature",0,"white",0,15470
"female",1,1,0,"fair",1,"feature",0,"black",1,4410
"male",1,1,0,"fair",1,"feature",0,"asian",0,38247
"male",1,1,0,"fair",1,"feature",1,"white",NA,4352
"male",1,1,1,"fair",0,"ad",1,"white",NA,7680
"unknown",0,0,1,"fair",0,"ad",0,"unknown",1,16023
"female",1,1,0,"good",1,"feature",1,"white",1,10904
"unknown",0,1,0,"good",1,"feature",1,"white",1,8585
"male",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,0,0,"fair",1,"feature",1,"white",NA,8991
"female",1,1,0,"good",1,"feature",1,"white",1,9984
"female",1,1,0,"good",1,"ad",0,"pacificislander",1,34540
"male",1,1,0,"good",1,"ad",0,"americanindian",1,21924
"male",1,0,0,NA,1,"ad",1,"white",NA,34888
"female",0,1,0,"good",1,"ad",1,"white",1,17920
"female",1,1,0,"good",1,"ad",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",1,15180
"male",1,1,0,"good",0,"ad",1,"white",NA,NA
"female",1,0,0,"fair",1,"ad",1,"white",NA,9324
"male",1,1,0,"fair",1,"feature",1,"asian",NA,18972
"male",0,1,1,"fair",1,"feature",1,"white",1,12126
"male",1,1,0,NA,0,"ad",1,"white",NA,5688
"male",1,1,0,"good",1,"feature",0,"white",0,94856
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,NA,0,"ad",1,"white",NA,13340
"male",1,0,0,"fair",0,"ad",0,"unknown",0,3944
"male",1,1,0,NA,0,"ad",0,"white",1,23048
"male",1,0,0,"good",1,"feature",0,"white",NA,30020
"male",1,1,0,"good",0,"ad",1,"white",1,8190
"male",1,1,0,NA,1,"ad",0,"white",1,10980
"male",1,1,0,"good",1,"feature",0,"white",NA,32437
"male",1,0,0,"good",1,"feature",0,"white",0,18318
"male",1,0,0,"good",1,"feature",0,"white",0,29356
"female",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",0,88368
"unknown",0,1,0,"good",1,"feature",1,"unknown",0,76136
"male",1,1,0,"fair",1,"feature",0,"white",0,105051
"male",1,1,0,"good",1,"feature",0,"white",NA,95495
"female",1,1,0,"good",1,"feature",0,"white",1,81012
"male",1,1,0,"good",0,"ad",0,"americanindian",0,12064
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"female",1,1,0,"fair",0,"ad",1,"white",NA,12840
"male",1,1,0,"good",1,"feature",0,"white",1,50344
"male",1,1,0,"good",1,"feature",0,"white",NA,10914
"male",1,1,0,"fair",1,"feature",0,"white",0,26832
"male",1,1,0,"good",1,"ad",1,"white",NA,17628
"male",1,0,0,"fair",0,"ad",1,"white",1,22914
"male",1,1,0,"fair",1,"feature",0,"white",0,7310
"female",0,1,0,"good",1,"ad",0,"white",1,39964
"male",1,1,0,"good",1,"feature",0,"white",NA,18720
"female",1,0,1,"good",1,"ad",1,"white",1,30351
"male",1,1,1,"good",1,"ad",0,"white",0,18676
"male",1,0,1,NA,1,"ad",1,"white",1,22475
"male",1,1,1,NA,1,"ad",1,"americanindian",0,NA
"male",1,0,1,"good",1,"ad",1,"white",0,26350
"female",1,1,1,"fair",1,"ad",0,"white",1,83578
"male",1,1,0,"good",0,"cover",0,"white",0,313389
"male",1,1,0,NA,0,"ad",1,"white",1,7007
"female",1,1,0,"good",0,"ad",1,"white",1,5934
"female",1,1,0,"fair",0,"ad",1,"white",1,6384
"male",1,1,0,"good",1,"feature",0,"white",1,11900
"male",1,0,0,"good",1,"feature",0,"white",0,94242
"male",1,1,0,NA,1,"author",0,"white",0,NA
"male",1,1,0,"good",1,"feature",0,"white",NA,13452
"male",1,0,0,"good",1,"feature",1,"white",NA,9672
"male",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",0,"white",1,12426
"male",1,1,0,"good",1,"feature",1,"white",0,5135
"male",1,0,0,"good",1,"feature",1,"white",NA,11772
"male",1,0,0,"good",1,"feature",0,"white",NA,16698
"male",1,0,0,"fair",1,"feature",0,"white",NA,17931
"male",1,0,0,"good",1,"feature",1,"white",1,10416
"male",1,1,0,"good",1,"ad",1,"white",0,2912
"male",1,0,0,"good",1,"feature",1,"white",NA,6825
"male",1,1,0,"fair",1,"feature",0,"white",NA,NA
"male",1,0,0,"good",1,"feature",0,"white",1,89370
"male",1,1,0,"good",1,"feature",0,"white",0,93810
"male",1,1,1,"good",0,"ad",1,"white",1,8019
"female",1,1,1,"good",0,"ad",0,"white",1,101774
"female",1,1,1,"good",1,"feature",0,"white",1,96900
"male",1,0,1,"fair",0,"ad",1,"white",NA,5247
"female",1,1,1,"fair",0,"ad",1,"white",0,6660
"male",1,0,1,"fair",0,"ad",1,"white",1,6650
"female",1,1,1,"fair",0,"ad",1,"white",0,6674
"male",1,1,0,"good",1,"feature",0,"black",NA,10944
"male",1,1,0,"fair",1,"feature",0,"white",0,15933
"male",1,1,0,"good",1,"feature",0,"white",1,16898
"female",1,0,0,"good",1,"feature",1,"white",NA,8736
"male",1,1,0,"good",1,"feature",1,"white",0,10795
"male",1,0,0,"good",1,"feature",1,"white",NA,14279
"male",1,1,0,"good",1,"feature",0,"white",0,38352
"female",1,1,0,NA,1,"ad",0,"white",1,NA
"male",1,1,0,"good",1,"feature",1,"white",1,61650
"male",1,1,0,"good",1,"feature",0,"white",1,12495
"male",1,0,0,"good",1,"feature",0,"white",1,64695
"male",1,1,0,"good",1,"feature",0,"black",NA,53743
"male",1,1,0,"good",1,"feature",0,"black",NA,59976
"male",1,1,0,"good",1,"feature",0,"white",NA,84502
"male",1,1,0,NA,1,"ad",1,"white",0,7885
"male",1,1,0,"good",1,"feature",1,"white",0,15892
"female",1,1,0,NA,0,"ad",0,"white",0,4958
"female",0,0,0,"fair",1,"feature",1,"white",1,7636
"male",0,0,0,"fair",1,"feature",1,"white",1,6806
"male",0,0,0,"fair",1,"feature",1,"white",0,6004
"male",0,0,0,"fair",1,"feature",1,"white",NA,5913
"male",1,0,0,"fair",1,"ad",1,"white",1,13328
"male",1,1,0,NA,1,"ad",1,"white",1,NA
"female",1,0,0,"good",1,"feature",1,"white",NA,10058
"female",1,1,1,"good",1,"ad",0,"white",NA,29295
"male",1,1,0,"good",1,"feature",0,"white",0,61110
"male",1,1,0,"fair",1,"ad",1,"white",1,2475
"female",1,1,0,"fair",1,"ad",1,"white",1,2009
"male",1,1,0,"fair",0,"ad",0,"white",0,17097
"male",1,1,0,"good",1,"feature",1,"white",0,52785
"male",1,1,0,"good",1,"feature",0,"white",NA,42300
"male",1,0,0,"good",0,"ad",1,"white",NA,29410
"male",1,0,0,"good",0,"feature",1,"white",NA,33856
"male",1,1,0,"good",1,"feature",0,"white",0,23452
"male",1,1,0,"good",1,"ad",0,"white",0,16936
"female",1,1,0,"fair",1,"ad",1,"white",0,7298
"male",1,0,0,"good",1,"feature",1,"white",0,16638
"female",1,0,0,"fair",1,"feature",1,"asian",0,16560
"female",1,1,0,NA,1,"ad",0,"white",NA,93520
"female",1,1,0,"good",0,"feature",0,"white",0,54587
"female",1,1,1,"good",0,"ad",0,"white",1,84762
"male",1,0,0,NA,0,"ad",0,"white",NA,NA
"male",1,1,0,NA,1,"ad",1,"white",1,NA
"male",1,1,0,"good",0,"cover",1,"white",NA,NA
"male",1,1,0,"good",1,"cover",1,"white",NA,40898
"male",1,1,0,"good",0,"cover",1,"white",0,NA
"female",1,1,0,NA,1,"ad",1,"white",1,12198
"male",1,1,0,NA,0,"ad",1,"white",0,8277
"male",1,1,0,"good",1,"ad",0,"white",0,40710
"male",1,0,0,"fair",1,"feature",1,"white",1,5680
"female",1,0,0,"fair",1,"feature",1,"white",1,5180
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",0,"white",1,17024
"male",1,1,0,"good",1,"feature",0,"white",0,21580
"male",1,1,0,"good",1,"feature",0,"white",0,17052
"male",1,1,0,"good",1,"feature",0,"white",0,32448
"female",1,0,0,"fair",1,"feature",1,"white",1,6474
"male",1,0,0,"good",1,"ad",0,"white",0,54796
"female",1,1,1,"good",0,"ad",1,"white",1,23881
"male",1,0,0,"good",1,"feature",0,"white",0,53784
"male",1,1,0,"fair",0,"feature",1,"white",0,4278
"male",0,1,0,"good",0,"ad",0,"unknown",NA,25760
"female",1,1,1,NA,1,"ad",0,"white",0,NA
"male",1,0,0,NA,1,"ad",1,"white",1,NA
"female",0,1,0,"fair",1,"feature",0,"unknown",NA,NA
"male",1,1,0,"good",1,"feature",0,"asian",1,11970
"male",0,1,0,"good",1,"feature",1,"white",0,11074
"male",1,0,0,"good",1,"feature",0,"white",NA,15276
"male",1,1,0,"good",1,"feature",0,"white",NA,82875
"female",1,0,0,"good",1,"feature",1,"white",1,76800
"female",1,1,0,"good",0,"ad",1,"white",NA,8820
"male",1,0,0,"good",1,"feature",1,"white",1,84882
"female",1,0,0,"good",0,"ad",1,"white",NA,7350
"unknown",1,1,1,"fair",1,"ad",0,"asian",NA,68894
"male",1,1,0,NA,0,"ad",1,"white",1,3233
"male",1,0,0,"good",0,"ad",1,"black",1,9384
"male",1,0,0,NA,0,"ad",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,4940
"male",1,0,0,"fair",1,"feature",1,"white",0,4970
"female",1,0,0,"good",0,"ad",1,"white",0,6800
"male",1,0,0,"fair",1,"feature",1,"white",NA,9476
"female",1,1,0,"good",1,"feature",0,"white",0,34068
"female",1,1,0,"good",1,"feature",0,"black",1,27540
"female",1,0,0,"fair",1,"feature",1,"white",1,11439
"male",1,0,0,"fair",1,"feature",1,"white",NA,18078
"female",1,0,0,"good",0,"feature",1,"white",0,89342
"male",1,0,1,"good",0,"ad",1,"white",NA,27384
"female",1,0,1,"good",0,"ad",1,"white",1,18758
"female",1,1,0,"good",1,"feature",0,"white",0,60648
"female",1,1,0,"good",1,"ad",0,"white",NA,60750
"male",1,1,0,"good",0,"ad",1,"white",0,7189
"female",1,1,0,NA,0,"ad",1,"white",NA,NA
"male",1,0,0,"fair",1,"ad",1,"white",NA,8787
"male",1,0,0,"good",1,"ad",1,"white",0,10706
"male",1,1,0,"good",1,"ad",1,"white",0,5472
"female",1,1,0,NA,1,"ad",1,"white",NA,18327
"female",0,1,0,NA,0,"ad",1,"white",NA,10324
"male",1,1,0,NA,0,"ad",1,"white",NA,NA
"male",1,0,0,"good",0,"ad",1,"white",0,27302
"male",1,0,0,"good",1,"feature",0,"white",1,29970
"male",1,1,0,"good",1,"feature",0,"white",NA,24070
"female",1,1,0,"fair",0,"ad",0,"white",0,9898
"female",0,1,1,"good",0,"ad",1,"white",0,12852
"male",1,1,0,"good",0,"ad",0,"white",1,8730
"female",1,0,1,NA,0,"ad",1,"white",NA,14628
"male",1,0,1,NA,0,"ad",1,"white",0,33540
"male",1,1,0,"fair",1,"feature",0,"asian",0,17024
"male",1,1,1,"fair",0,"ad",0,"unknown",1,4992
"male",1,1,0,NA,1,"ad",1,"white",NA,4352
"female",1,1,0,NA,0,"ad",0,"white",0,19026
"female",1,1,0,"fair",1,"ad",1,"white",NA,NA
"female",0,0,0,"good",1,"feature",1,"white",0,10494
"female",1,1,1,NA,0,"ad",0,"white",1,8075
"male",1,1,1,"good",0,"ad",0,"white",1,32088
"male",1,1,0,"good",1,"ad",0,"white",1,84588
"male",1,1,0,"good",1,"ad",0,"white",0,102948
"male",1,1,0,"good",1,"feature",0,"white",NA,86020
"female",1,1,1,"good",0,"ad",1,"white",1,39432
"male",1,0,1,"good",0,"ad",1,"white",1,42120
"male",1,1,1,"good",0,"feature",0,"white",1,130942
"female",0,0,0,"fair",0,"ad",0,"white",0,52768
"female",0,0,0,"good",0,"ad",0,"white",NA,26690
"female",1,1,1,"good",1,"ad",0,"white",1,63196
"male",1,1,0,"good",1,"feature",0,"white",NA,41825
"male",1,1,0,"good",1,"feature",0,"white",1,37774
"female",1,0,0,"good",1,"feature",1,"white",1,14170
"male",1,0,1,"fair",1,"feature",0,"white",NA,NA
"female",0,1,1,"good",1,"ad",0,"white",1,324551
"male",1,0,0,"fair",1,"feature",1,"white",NA,8282
"male",1,0,0,"fair",1,"feature",1,"white",0,19182
"male",1,0,0,"good",1,"feature",0,"white",0,50218
"male",1,1,0,"fair",0,"author",1,"unknown",0,8170
"male",1,0,0,"fair",1,"feature",1,"white",0,6960
"male",1,1,0,"good",1,"feature",0,"white",NA,37224
"male",1,1,0,"good",1,"feature",0,"white",0,30912
"female",1,1,1,"fair",0,"ad",0,"white",NA,2597
"male",1,1,1,NA,0,"ad",1,"white",0,4712
"male",1,1,1,NA,0,"ad",1,"white",NA,7700
"male",1,1,0,NA,1,"ad",1,"white",NA,35568
"female",1,0,0,"good",1,"ad",1,"white",1,31600
"male",1,1,0,"good",1,"feature",1,"white",NA,23714
"female",1,0,0,"good",1,"feature",0,"white",0,16611
"male",1,0,0,"fair",0,"feature",1,"white",NA,NA
"male",1,1,1,"good",1,"feature",1,"white",NA,NA
"male",0,0,0,"fair",1,"ad",1,"white",1,7140
"female",1,0,0,"good",1,"ad",1,"white",1,7719
"male",1,0,0,"good",1,"ad",1,"white",NA,NA
"male",1,0,0,NA,0,"ad",1,"white",0,19964
"male",1,1,0,"fair",0,"ad",1,"white",0,10989
"female",1,0,0,"good",0,"feature",0,"white",1,7332
"female",1,1,0,"good",0,"ad",0,"white",1,20655
"male",1,1,0,"fair",0,"ad",1,"white",0,9152
"male",1,1,0,"good",1,"feature",0,"white",NA,16874
"male",1,1,0,"good",1,"ad",0,"white",0,79560
"female",1,1,0,"good",1,"feature",1,"white",0,8526
"male",1,1,0,"good",1,"feature",1,"white",0,13090
"male",1,1,0,"good",1,"feature",0,"white",NA,94154
"male",1,1,0,NA,0,"author",0,"white",1,14872
"male",1,0,0,"good",0,"ad",1,"white",0,12426
"male",1,1,0,"good",1,"feature",0,"white",0,13570
"male",1,1,0,"good",0,"ad",1,"white",0,5106
"male",1,1,0,"fair",1,"feature",0,"white",NA,71604
"female",1,1,0,"good",1,"feature",0,"white",0,14560
"male",1,0,0,"fair",1,"ad",1,"white",NA,NA
"female",1,0,0,"good",0,"ad",1,"white",NA,12626
"female",1,0,0,"good",0,"ad",1,"white",1,14700
"male",0,1,0,"fair",1,"feature",1,"asian",0,3294
"male",1,0,0,"fair",1,"feature",1,"asian",0,6460
"male",1,1,0,"fair",1,"feature",1,"asian",0,4030
"male",1,1,0,"fair",1,"feature",1,"asian",NA,12810
"male",1,1,0,"fair",1,"feature",1,"asian",0,3960
"male",1,0,1,"fair",1,"feature",0,"white",0,16166
"unknown",1,1,0,"fair",1,"feature",1,"asian",0,3528
"male",1,1,0,"fair",1,"ad",0,"white",1,3685
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",0,"white",0,24888
"male",1,1,0,"good",0,"ad",0,"black",1,NA
"male",1,0,0,"good",1,"feature",0,"white",NA,65780
"male",1,0,0,"good",1,"feature",0,"white",0,77165
"male",1,0,0,"fair",0,"ad",0,"white",0,11550
"male",1,1,0,"fair",0,"ad",0,"white",1,7392
"male",1,1,0,NA,1,"ad",0,"white",NA,79360
"male",1,1,0,NA,0,"ad",1,"white",0,4608
"male",1,1,0,"fair",0,"feature",1,"white",0,6391
"male",1,0,1,"good",1,"feature",0,"white",NA,25168
"female",1,1,0,"fair",1,"ad",0,"white",1,8265
"male",1,1,0,"good",1,"feature",0,"black",NA,10488
"male",1,0,0,"fair",1,"ad",1,"white",NA,9936
"male",1,0,0,"good",1,"ad",1,"white",NA,15142
"male",1,0,0,NA,1,"ad",1,"white",0,17052
"female",1,1,0,NA,1,"ad",1,"white",NA,7308
"female",1,0,0,"good",1,"ad",1,"white",1,20212
"male",1,1,1,"good",0,"cover",0,"white",0,NA
"male",1,0,0,"good",0,"ad",1,"white",0,10976
"male",1,0,0,"fair",1,"feature",0,"white",0,18358
"male",1,1,0,"good",1,"feature",0,"white",0,35400
"male",1,1,0,"good",1,"ad",1,"white",0,26496
"male",1,1,0,"fair",1,"ad",1,"white",NA,7200
"male",1,1,0,"good",1,"ad",0,"white",0,8874
"male",1,1,0,"good",0,"ad",1,"white",0,5934
"male",0,1,0,NA,0,"ad",1,"white",NA,7548
"male",1,1,0,"fair",0,"ad",1,"white",NA,7488
"male",1,1,0,"fair",0,"ad",1,"white",NA,6438
"female",1,1,0,"good",0,"ad",0,"white",1,4875
"female",1,1,0,"good",0,"ad",0,"white",NA,6432
"male",1,1,0,NA,1,"ad",0,"white",NA,5712
"female",1,1,0,"good",1,"ad",1,"white",NA,40890
"male",1,1,0,"fair",1,"feature",1,"americanindian",1,57392
"female",1,0,0,NA,0,"ad",1,"white",1,66096
"male",1,1,0,"good",1,"feature",0,"white",0,12672
"male",1,0,1,"fair",1,"feature",0,"white",NA,16748
"male",1,1,0,"good",1,"feature",0,"white",1,14382
"male",1,1,0,"good",1,"author",0,"white",0,12078
"male",1,1,0,"fair",1,"feature",0,"white",1,14317
"male",1,1,0,"fair",1,"feature",0,"asian",0,10556
"male",1,1,0,"good",1,"ad",0,"white",1,NA
"male",1,1,0,"good",1,"feature",0,"white",0,80325
"male",1,0,0,"good",1,"feature",1,"white",0,20664
"male",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,0,0,"good",1,"feature",1,"white",0,16940
"female",1,0,0,"fair",1,"feature",1,"white",1,4686
"male",1,1,0,"good",1,"feature",1,"white",1,5346
"female",1,1,0,"good",0,"feature",0,"unknown",NA,17112
"male",1,0,0,"fair",1,"feature",1,"white",0,7098
"male",1,1,0,"good",1,"feature",0,"white",0,84564
"male",1,0,0,"fair",0,"feature",0,"unknown",0,44946
"female",1,0,1,"fair",0,"ad",0,"white",NA,5494
"female",1,0,1,"good",0,"ad",0,"white",1,9700
"male",1,1,1,"good",1,"ad",1,"white",1,10944
"male",1,1,1,"good",0,"ad",0,"white",0,12012
"male",1,0,1,NA,1,"ad",1,"white",NA,12064
"female",1,1,0,"good",1,"feature",1,"white",1,37195
"female",1,1,0,"fair",0,"feature",1,"white",NA,36984
"male",1,1,0,"good",1,"feature",0,"white",1,86001
"male",1,1,0,"good",1,"feature",0,"asian",NA,NA
"male",1,1,0,"good",1,"feature",1,"white",0,5332
"male",1,0,0,"fair",1,"feature",1,"white",0,4104
"male",1,1,0,"fair",1,"feature",1,"white",0,4828
"male",1,0,0,"good",1,"ad",1,"white",NA,13340
"male",1,0,0,"fair",1,"feature",1,"white",NA,NA
"male",1,0,1,NA,0,"ad",1,"white",0,28182
"male",1,0,0,"good",1,"feature",1,"white",1,29892
"male",1,0,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",1,24186
"male",1,1,0,"good",1,"ad",0,"white",0,45795
"male",1,1,0,"good",0,"ad",0,"white",1,22950
"male",1,0,0,"good",1,"feature",0,"white",1,83468
"male",1,1,0,"fair",0,"ad",1,"white",1,3816
"male",1,1,1,"good",0,"ad",1,"white",NA,4818
"male",1,1,0,"good",0,"ad",1,"white",1,3283
"male",1,1,0,"fair",0,"ad",1,"white",NA,NA
"male",1,0,0,"fair",1,"ad",1,"white",0,40392
"female",1,1,0,"good",1,"ad",0,"white",1,51400
"male",1,0,0,"fair",1,"feature",1,"black",NA,10434
"male",1,0,0,"good",1,"feature",1,"black",1,9523
"female",1,1,1,NA,0,"ad",0,"white",1,NA
"male",1,1,0,"good",0,"feature",0,"white",NA,9292
"male",1,0,0,"fair",1,"feature",0,"white",0,10890
"male",1,1,0,"good",0,"feature",0,"white",1,77056
"male",1,0,0,"fair",1,"ad",1,"white",0,11067
"male",1,0,0,"good",1,"ad",1,"white",0,16660
"male",1,0,0,"good",1,"ad",1,"white",0,16614
"male",1,0,0,NA,1,"ad",1,"white",NA,11543
"male",1,0,0,NA,0,"ad",1,"white",0,3350
"male",1,0,0,"fair",0,"ad",1,"white",0,9167
"male",1,1,0,"good",1,"feature",0,"white",0,35319
"male",1,1,0,"fair",0,"feature",1,"white",1,5246
"male",1,0,0,"good",0,"ad",1,"white",1,9207
"female",1,0,0,"good",0,"feature",1,"white",0,11865
"male",1,1,1,"good",0,"ad",0,"white",NA,14204
"female",1,1,0,"good",1,"feature",1,"white",1,10350
"male",1,0,0,"good",1,"feature",0,"white",0,88275
"male",1,0,0,"fair",1,"ad",0,"white",0,17000
"male",1,1,0,"good",1,"feature",0,"white",NA,17515
"male",1,1,0,"good",1,"feature",0,"white",0,19205
"male",1,1,0,"fair",1,"feature",0,"white",1,17160
"male",1,0,0,"fair",1,"feature",1,"white",0,17710
"male",1,1,0,"good",1,"feature",0,"white",1,20349
"male",1,1,0,"good",1,"ad",0,"white",1,50547
"female",1,0,0,"good",0,"ad",0,"white",NA,20064
"male",1,0,0,"fair",1,"feature",0,"white",0,7600
"male",1,1,0,"good",1,"feature",0,"white",0,85590
"female",1,1,0,"fair",1,"ad",0,"white",NA,26928
"male",1,0,0,"fair",1,"feature",0,"white",0,80754
"male",1,0,0,"fair",0,"ad",1,"white",NA,15129
"male",1,1,0,"good",1,"feature",1,"white",NA,34944
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",1,37080
"female",1,1,1,"good",0,"ad",1,"white",0,92449
"male",1,1,1,"good",1,"feature",1,"white",1,88275
"male",1,1,0,"fair",1,"ad",1,"white",NA,4575
"female",1,1,0,"fair",1,"feature",1,"white",1,6825
"male",1,0,0,"fair",1,"feature",1,"white",0,6552
"male",1,0,0,NA,1,"ad",1,"white",NA,6438
"male",1,1,0,"fair",1,"feature",1,"black",0,24288
"male",1,0,0,"good",1,"cover",1,"white",0,55704
"male",1,1,0,NA,0,"ad",1,"unknown",NA,NA
"male",1,1,1,"good",1,"cover",0,"white",0,210645
"female",1,0,1,NA,0,"ad",1,"white",NA,6715
"female",1,0,1,NA,0,"ad",1,"white",1,5293
"female",1,0,1,NA,0,"ad",1,"white",1,4556
"male",1,1,1,NA,0,"ad",1,"white",1,19239
"male",1,1,1,"fair",0,"feature",1,"unknown",0,12825
"male",1,1,1,"good",0,"ad",1,"white",1,9975
"male",1,0,0,"fair",1,"feature",1,"white",0,9540
"male",1,1,0,"good",1,"feature",1,"white",1,4060
"female",1,1,0,"fair",1,"feature",1,"white",1,2907
"female",1,1,0,"fair",1,"feature",1,"white",1,2968
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"female",1,0,0,"fair",1,"feature",1,"white",1,5451
"male",1,1,0,"good",1,"cover",0,"americanindian",NA,14008
"male",1,1,0,"fair",1,"ad",0,"white",1,19890
"male",1,1,0,"fair",1,"feature",0,"white",1,14124
"male",1,0,0,"good",1,"feature",0,"white",NA,19040
"male",1,1,0,NA,1,"author",1,"white",1,NA
"male",1,0,0,"fair",1,"feature",0,"white",0,16950
"male",1,1,0,"good",1,"feature",0,"white",0,42402
"male",1,0,0,"good",1,"feature",1,"white",0,21754
"male",1,0,0,"good",1,"feature",1,"white",0,23667
"male",1,1,0,"fair",1,"feature",1,"white",1,7462
"male",1,0,0,"fair",1,"feature",1,"white",NA,15624
"male",1,0,0,"good",1,"feature",0,"white",1,39155
"female",1,1,0,"good",1,"feature",0,"white",NA,NA
"female",1,0,0,"good",1,"feature",0,"white",NA,49283
"female",1,0,0,"good",1,"feature",0,"white",1,55328
"male",1,1,1,"fair",1,"feature",1,"white",0,6391
"male",1,1,0,"good",1,"feature",0,"white",NA,94579
"male",1,1,0,"good",1,"feature",0,"white",NA,54969
"male",1,1,0,"good",1,"feature",0,"white",NA,42813
"male",1,0,0,NA,1,"ad",0,"white",NA,31108
"male",1,1,0,"fair",1,"feature",1,"white",NA,6390
"male",1,1,0,"fair",1,"feature",1,"white",0,4278
"male",1,0,0,"fair",1,"feature",0,"white",NA,65367
"male",1,1,0,"good",1,"feature",0,"white",0,43665
"female",1,1,1,"good",0,"ad",1,"white",1,40250
"male",1,1,0,"good",0,"ad",1,"white",NA,47250
"male",1,1,0,"good",0,"feature",0,"white",NA,6035
"male",1,0,0,"good",1,"feature",1,"white",1,9856
"male",1,0,0,"fair",1,"feature",1,"white",1,15776
"male",1,1,0,"good",1,"feature",0,"white",0,74880
"male",1,1,0,"good",0,"ad",1,"white",1,22880
"male",1,1,0,"good",0,"ad",1,"white",1,88578
"male",1,1,0,"good",1,"feature",0,"asian",1,83430
"male",1,1,1,"good",0,"ad",1,"white",1,13545
"male",1,1,1,"good",0,"feature",1,"white",1,11760
"male",1,0,0,"good",1,"feature",0,"white",0,15990
"female",1,1,0,"good",0,"ad",0,"white",1,14950
"female",1,1,0,"fair",1,"feature",1,"white",NA,6156
"male",1,1,0,"fair",1,"feature",1,"white",NA,3213
"female",1,1,0,"good",1,"feature",1,"white",0,61944
"female",0,0,0,"good",1,"ad",1,"white",0,58692
"male",1,1,0,"good",1,"ad",0,"white",1,303548
"male",1,1,0,"good",1,"feature",0,"white",NA,82008
"female",1,1,0,"good",0,"feature",1,"white",0,7857
"male",1,1,1,NA,0,"ad",0,"white",1,366395
"male",1,0,1,"good",0,"ad",0,"white",NA,37422
